reason_id,event_id,source_row_id,reason_index,reason_raw,event_level,rejected_at,corrected_at,gap_days,Region,Nom Operateur Court,reason_clean,reason_model,reason_word_count,is_valid_reason,cluster_id,stable_theme,theme_assignment_method,needs_review,rejected_month
258,35,36,10,le voisin limitrophe KONE POFININ ( sur le plan) ne figure pas sur le PVCL,N1,2026-04-17 12:38:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,le voisin limitrophe kone pofinin sur le plan ne figure pas sur le pvcl,voisin limitrophe kone pofinin plan ne figure pas pvcl,9,True,6,pvcl_constat_limites,rule,False,2026-04
259,35,36,11,Présence de plusieurs étiquettes des bornes à l'intérieur de la polygonale de la parcelle sur le Plan,N1,2026-04-17 12:38:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,presence de plusieurs etiquettes des bornes a l'interieur de la polygonale de la parcelle sur le plan,presence plusieurs etiquettes bornes l'interieur polygonale parcelle plan,8,True,10,voisinage_limitrophes,rule,False,2026-04
260,35,36,12,Certains éléments du plan de situation ne sont pas représentés dans la,N1,2026-04-17 12:38:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,certains elements du plan de situation ne sont pas representes dans la,certains elements plan situation ne pas representes,7,True,1,plan_toponymie_noms,rule,False,2026-04
261,35,36,13,légende : la foret classée,N1,2026-04-17 12:38:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,legende la foret classee,legende foret classee,3,True,12,autre_a_revoir,manual_review,True,2026-04
262,36,37,1,Présence de champs vides sur la fiche démographique,N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,presence de champ_non_renseigne sur la fiche demographique,presence champ_non_renseigne fiche demographique,4,True,4,qualite_information_insuffisante,rule,False,2026-04
263,36,37,2,Absence de signature des membres de l'équipe d'enquête,N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,signature_absente des membres de l'equipe d'enquete,signature_absente membres l'equipe d'enquete,4,True,7,signature_absente_ou_incomplete,rule,False,2026-04
264,36,37,3,"Inconformité entre la liste des liste des voisins limitrophes sur la fiche démographique , l'équipe d'enquête et les voisins limitrophes qui figurent sur le Plan de la parcelle",N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,inconformite entre la liste des liste des voisins limitrophes sur la fiche demographique l'equipe d'enquete et les voisins limitrophes qui figurent sur le plan de la parcelle,inconformite entre liste liste voisins limitrophes fiche demographique l'equipe d'enquete voisins limitrophes figurent plan parcelle,15,True,7,voisinage_limitrophes,rule,False,2026-04
265,36,37,4,Inconformité entre les voisins limitrophes mentionnés sur le PVCL et les voisins qui figurent sur le Plan,N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,inconformite entre les voisins limitrophes mentionnes sur le pvcl et les voisins qui figurent sur le plan,inconformite entre voisins limitrophes mentionnes pvcl voisins figurent plan,9,True,1,pvcl_constat_limites,rule,False,2026-04
266,36,37,5,Absence de signature du géomètre expert ou son représentant sur le PVCL,N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,signature_absente du geometre expert ou son representant sur le pvcl,signature_absente geometre expert representant pvcl,5,True,0,signature_absente_ou_incomplete,rule,False,2026-04
267,36,37,6,Absence d'un moins un membre du CVGFR et la chefferie sur le PVCL,N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,absence d'un moins un membre du cvgfr et la chefferie sur le pvcl,absence d'un membre cvgfr chefferie pvcl,6,True,3,pvcl_constat_limites,rule,False,2026-04
268,36,37,7,"Nom et prénom incomplet des voisins limitrophes OUSSENI, VERONIQUE et ALI sur le Plan",N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,nom et prenom incomplet des voisins limitrophes ousseni veronique et ali sur le plan,nom prenom incomplet voisins limitrophes ousseni veronique ali plan,9,True,7,voisinage_limitrophes,rule,False,2026-04
269,36,37,8,Indication de terre communautaire comme voisin limitrophe sans indiqué le nom de la communauté sur le Plan,N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,indication de terre communautaire comme voisin limitrophe sans indique le nom de la communaute sur le plan,indication terre communautaire comme voisin limitrophe indique nom communaute plan,10,True,6,voisinage_limitrophes,rule,False,2026-04
270,36,37,9,Présence de plusieurs étiquettes de sommets à l'intérieur de la polygonale de la parcelle sur le Plan,N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,presence de plusieurs etiquettes de sommets a l'interieur de la polygonale de la parcelle sur le plan,presence plusieurs etiquettes sommets l'interieur polygonale parcelle plan,8,True,10,plan_toponymie_noms,rule,False,2026-04
271,36,37,10,Certains éléments du plan de situation ne sont pas représentés dans la,N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,certains elements du plan de situation ne sont pas representes dans la,certains elements plan situation ne pas representes,7,True,1,plan_toponymie_noms,rule,False,2026-04
272,36,37,11,légende : la foret classée,N1,2026-04-17 12:55:00,2026-06-30 16:00:00,74.125,CAVALLY,GRP. CAG,legende la foret classee,legende foret classee,3,True,12,autre_a_revoir,manual_review,True,2026-04
273,37,38,1,Présence de champs vides sur la fiche démographique,N1,2026-04-17 13:41:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,presence de champ_non_renseigne sur la fiche demographique,presence champ_non_renseigne fiche demographique,4,True,4,qualite_information_insuffisante,rule,False,2026-04
274,37,38,2,Absence de signature des membres de l'équipe d'enquête,N1,2026-04-17 13:41:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,signature_absente des membres de l'equipe d'enquete,signature_absente membres l'equipe d'enquete,4,True,7,signature_absente_ou_incomplete,rule,False,2026-04
275,37,38,3,"Doute sur l'origine des droits foncier : le demandeur a il acheté la parcelle à l'âge de 1 an ,?",N1,2026-04-17 13:41:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,doute sur l'origine des droits foncier le demandeur a il achete la parcelle a l'age de 1 an,doute l'origine droits foncier demandeur il achete parcelle l'age an,10,True,2,audition_enquete_historique,rule,False,2026-04
276,37,38,4,Absence de plusieurs voisins limitrophes sur le PVCL ( voir plan),N1,2026-04-17 13:41:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,absence de plusieurs voisins limitrophes sur le pvcl voir plan,absence plusieurs voisins limitrophes pvcl voir plan,7,True,1,pvcl_constat_limites,rule,False,2026-04
277,37,38,5,Présence de plusieurs étiquettes de sommets à l'intérieur de la polygonale de la parcelle sur le Plan,N1,2026-04-17 13:41:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,presence de plusieurs etiquettes de sommets a l'interieur de la polygonale de la parcelle sur le plan,presence plusieurs etiquettes sommets l'interieur polygonale parcelle plan,8,True,10,plan_toponymie_noms,rule,False,2026-04
278,37,38,6,Certains éléments du plan de situation ne sont pas représentés dans la,N1,2026-04-17 13:41:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,certains elements du plan de situation ne sont pas representes dans la,certains elements plan situation ne pas representes,7,True,1,plan_toponymie_noms,rule,False,2026-04
279,37,38,7,légende : la foret classée,N1,2026-04-17 13:41:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,legende la foret classee,legende foret classee,3,True,12,autre_a_revoir,manual_review,True,2026-04
280,38,39,1,Présence de champs vides sur la fiche démographique,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,presence de champ_non_renseigne sur la fiche demographique,presence champ_non_renseigne fiche demographique,4,True,4,qualite_information_insuffisante,rule,False,2026-04
281,38,39,2,Absence de signature des membres de l'équipe d'enquête,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,signature_absente des membres de l'equipe d'enquete,signature_absente membres l'equipe d'enquete,4,True,7,signature_absente_ou_incomplete,rule,False,2026-04
282,38,39,3,Un bas-fond ne peut être voisin limitrophe,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,un bas fond ne peut etre voisin limitrophe,bas fond ne peut voisin limitrophe,6,True,6,voisinage_limitrophes,rule,False,2026-04
283,38,39,4,Absence de déclaration du cédant ou un membre de sa famille,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,absence de declaration du cedant ou un membre de sa famille,absence declaration cedant membre famille,5,True,3,voisinage_limitrophes,rule,False,2026-04
284,38,39,5,Absence de signature du géomètre expert ou son représentant sur le PVCL,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,signature_absente du geometre expert ou son representant sur le pvcl,signature_absente geometre expert representant pvcl,5,True,0,signature_absente_ou_incomplete,rule,False,2026-04
285,38,39,6,Absence d'un moins un membre du CVGFR et la chefferie sur le PVCL,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,absence d'un moins un membre du cvgfr et la chefferie sur le pvcl,absence d'un membre cvgfr chefferie pvcl,6,True,3,pvcl_constat_limites,rule,False,2026-04
286,38,39,7,Absence de signature de plusieurs voisins limitrophes,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,signature_absente de plusieurs voisins limitrophes,signature_absente plusieurs voisins limitrophes,4,True,1,signature_absente_ou_incomplete,rule,False,2026-04
287,38,39,8,Indication de terre communautaire comme voisin limitrophe sans indiqué le nom de la communauté sur le Plan,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,indication de terre communautaire comme voisin limitrophe sans indique le nom de la communaute sur le plan,indication terre communautaire comme voisin limitrophe indique nom communaute plan,10,True,6,voisinage_limitrophes,rule,False,2026-04
288,38,39,9,Présence de plusieurs étiquettes de sommets à l'intérieur de la polygonale de la parcelle sur le Plan,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,presence de plusieurs etiquettes de sommets a l'interieur de la polygonale de la parcelle sur le plan,presence plusieurs etiquettes sommets l'interieur polygonale parcelle plan,8,True,10,plan_toponymie_noms,rule,False,2026-04
289,38,39,10,Certains éléments du plan de situation ne sont pas représentés dans la,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,certains elements du plan de situation ne sont pas representes dans la,certains elements plan situation ne pas representes,7,True,1,plan_toponymie_noms,rule,False,2026-04
290,38,39,11,Absence du nom de voisin limitrophe de B1 à B3 sur le Plan,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,absence du nom de voisin limitrophe de b1 a b3 sur le plan,absence nom voisin limitrophe b1 b3 plan,7,True,2,voisinage_limitrophes,rule,False,2026-04
291,38,39,12,légende : la foret classée,N1,2026-04-17 13:59:00,2026-06-30 16:00:00,74.08333333333333,CAVALLY,GRP. CAG,legende la foret classee,legende foret classee,3,True,12,autre_a_revoir,manual_review,True,2026-04
292,39,40,1,Présence de champs vides sur la fiche démographique,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,presence de champ_non_renseigne sur la fiche demographique,presence champ_non_renseigne fiche demographique,4,True,4,qualite_information_insuffisante,rule,False,2026-04
293,39,40,2,Absence de signature des membres de l'équipe d'enquête,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,signature_absente des membres de l'equipe d'enquete,signature_absente membres l'equipe d'enquete,4,True,7,signature_absente_ou_incomplete,rule,False,2026-04
294,39,40,3,Nom et prénom incomplet du cédant,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,nom et prenom incomplet du cedant,nom prenom incomplet cedant,4,True,7,plan_toponymie_noms,rule,False,2026-04
295,39,40,4,Absence de signature du géomètre expert ou son représentant sur le PVCL,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,signature_absente du geometre expert ou son representant sur le pvcl,signature_absente geometre expert representant pvcl,5,True,0,signature_absente_ou_incomplete,rule,False,2026-04
296,39,40,5,Absence d'un moins un membre du CVGFR et la chefferie sur le PVCL,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,absence d'un moins un membre du cvgfr et la chefferie sur le pvcl,absence d'un membre cvgfr chefferie pvcl,6,True,3,pvcl_constat_limites,rule,False,2026-04
297,39,40,6,Absence de signature de plusieurs voisins,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,signature_absente de plusieurs voisins,signature_absente plusieurs voisins,3,True,1,signature_absente_ou_incomplete,rule,False,2026-04
298,39,40,7,Erreur sur le nom du demandeur sur le Plan,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,erreur sur le nom du demandeur sur le plan,erreur nom demandeur plan,4,True,2,plan_toponymie_noms,rule,False,2026-04
299,39,40,8,Les noms des voisins limitrophes figurant sur le Plan ne correspondent à aucun noms sur le PVCL,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,les noms des voisins limitrophes figurant sur le plan ne correspondent a aucun noms sur le pvcl,noms voisins limitrophes figurant plan ne correspondent aucun noms pvcl,10,True,1,pvcl_constat_limites,rule,False,2026-04
300,39,40,9,Indication de terre communautaire comme voisin limitrophe sans indiqué le nom de la communauté sur le Plan,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,indication de terre communautaire comme voisin limitrophe sans indique le nom de la communaute sur le plan,indication terre communautaire comme voisin limitrophe indique nom communaute plan,10,True,6,voisinage_limitrophes,rule,False,2026-04
301,39,40,10,Présence de plusieurs étiquettes de sommets à l'intérieur de la polygonale de la parcelle sur le Plan,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,presence de plusieurs etiquettes de sommets a l'interieur de la polygonale de la parcelle sur le plan,presence plusieurs etiquettes sommets l'interieur polygonale parcelle plan,8,True,10,plan_toponymie_noms,rule,False,2026-04
302,39,40,11,Certains éléments du plan de situation ne sont pas représentés dans la,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,certains elements du plan de situation ne sont pas representes dans la,certains elements plan situation ne pas representes,7,True,1,plan_toponymie_noms,rule,False,2026-04
303,39,40,12,légende : la foret classée,N1,2026-04-17 14:23:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,legende la foret classee,legende foret classee,3,True,12,autre_a_revoir,manual_review,True,2026-04
304,40,41,1,Présence de champs vides sur la fiche démographique,N1,2026-04-17 14:41:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,presence de champ_non_renseigne sur la fiche demographique,presence champ_non_renseigne fiche demographique,4,True,4,qualite_information_insuffisante,rule,False,2026-04
305,40,41,2,Absence de signature des membres de l'équipe d'enquête,N1,2026-04-17 14:41:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,signature_absente des membres de l'equipe d'enquete,signature_absente membres l'equipe d'enquete,4,True,7,signature_absente_ou_incomplete,rule,False,2026-04
306,40,41,3,Absence d'au moins un membre de la chefferie et CVGFR dans l'équipe d'enquête,N1,2026-04-17 14:41:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,absence d'au moins un membre de la chefferie et cvgfr dans l'equipe d'enquete,absence d'au membre chefferie cvgfr l'equipe d'enquete,7,True,3,audition_enquete_historique,rule,False,2026-04
307,40,41,4,Un bas-fond ne peut être un voisin limitrophe,N1,2026-04-17 14:41:00,2026-06-30 16:00:00,74.04166666666667,CAVALLY,GRP. CAG,un bas fond ne peut etre un voisin limitrophe,bas fond ne peut voisin limitrophe,6,True,6,voisinage_limitrophes,rule,False,2026-04
